,Year,Month,DayofMonth,DayOfWeek,DepTime,CRSDepTime,ArrTime,CRSArrTime,UniqueCarrier,FlightNum,TailNum,ActualElapsedTime,CRSElapsedTime,AirTime,ArrDelay,DepDelay,Origin,Dest,Distance,TaxiIn,TaxiOut,Cancelled,CancellationCode,Diverted,CarrierDelay,WeatherDelay,NASDelay,SecurityDelay,LateAircraftDelay
938,2010,6,3,2,932,925,1031,1025,AA,1451,N3AKAA,59,60,37,6,7,TPA,MIA,204,7,15,0,N,0,,,,,
939,2010,6,7,6,1034,925,1124,1025,AA,1451,N3BMAA,50,60,36,59,69,TPA,MIA,204,4,10,0,N,0,0,0,0,0,59
940,2010,6,13,5,1019,925,1130,1025,AA,1451,N3CEAA,71,60,38,65,54,TPA,MIA,204,8,25,0,N,0,0,0,11,0,54
941,2010,6,22,7,938,925,1032,1025,AA,1451,N3CBAA,54,60,34,7,13,TPA,MIA,204,5,15,0,N,0,,,,,
942,2010,6,25,3,941,925,1038,1025,AA,1451,N3CSAA,57,60,37,13,16,TPA,MIA,204,4,16,0,N,0,,,,,
943,2010,6,1,7,647,600,1205,1135,AA,1452,N409AA,198,215,169,30,47,OAK,DFW,1456,15,14,0,N,0,30,0,0,0,0
944,2010,6,2,1,606,600,1132,1135,AA,1452,N468AA,206,215,182,-3,6,OAK,DFW,1456,13,11,0,N,0,,,,,
945,2010,6,24,2,621,600,1154,1135,AA,1452,N458AA,213,215,179,19,21,OAK,DFW,1456,9,25,0,N,0,19,0,0,0,0
946,2010,6,29,7,626,600,1154,1135,AA,1452,N493AA,208,215,190,19,26,OAK,DFW,1456,4,14,0,N,0,19,0,0,0,0
947,2010,6,11,3,1349,1340,1820,1835,AA,1456,N4YKAA,151,175,123,-15,9,LAS,DFW,1055,14,14,0,N,0,,,,,
948,2010,6,16,1,1351,1340,1834,1835,AA,1456,N4XXAA,163,175,129,-1,11,LAS,DFW,1055,15,19,0,N,0,,,,,
949,2010,6,19,4,1437,1340,1915,1835,AA,1456,N599AA,158,175,133,40,57,LAS,DFW,1055,9,16,0,N,0,0,40,0,0,0
950,2010,6,20,5,1420,1340,1854,1835,AA,1456,N4WBAA,154,175,131,19,40,LAS,DFW,1055,10,13,0,N,0,12,0,0,0,7
951,2010,6,24,2,1355,1340,1841,1835,AA,1456,N4XJAA,166,175,129,6,15,LAS,DFW,1055,23,14,0,N,0,,,,,
952,2010,6,25,3,1406,1340,1903,1835,AA,1456,N568AA,177,175,130,28,26,LAS,DFW,1055,21,26,0,N,0,0,0,2,0,26
953,2010,6,26,4,1353,1340,1905,1835,AA,1456,N4XXAA,192,175,132,30,13,LAS,DFW,1055,43,17,0,N,0,13,0,17,0,0
954,2010,6,28,6,1354,1340,,1835,AA,1456,N4XVAA,,175,,,14,LAS,DFW,1055,,20,0,N,1,,,,,
955,2010,6,29,7,1347,1340,1915,1835,AA,1456,N4YBAA,208,175,138,40,7,LAS,DFW,1055,26,44,0,N,0,0,0,33,0,7
956,2010,6,1,7,1141,1135,1243,1250,AA,1456,N564AA,62,75,41,-7,6,LAX,LAS,236,6,15,0,N,0,,,,,
957,2010,6,4,3,1150,1135,1257,1250,AA,1456,N437AA,67,75,45,7,15,LAX,LAS,236,7,15,0,N,0,,,,,
958,2010,6,8,7,1145,1135,1255,1250,AA,1456,N4XNAA,70,75,39,5,10,LAX,LAS,236,15,16,0,N,0,,,,,
959,2010,6,10,2,1143,1135,1252,1250,AA,1456,N4YPAA,69,75,48,2,8,LAX,LAS,236,7,14,0,N,0,,,,,
960,2010,6,11,3,1142,1135,1307,1250,AA,1456,N4YKAA,85,75,42,17,7,LAX,LAS,236,14,29,0,N,0,0,0,10,0,7
961,2010,6,13,5,1146,1135,1300,1250,AA,1456,N4XDAA,74,75,46,10,11,LAX,LAS,236,10,18,0,N,0,,,,,
962,2010,6,16,1,1141,1135,1300,1250,AA,1456,N4XXAA,79,75,48,10,6,LAX,LAS,236,7,24,0,N,0,,,,,
963,2010,6,24,2,1158,1135,1312,1250,AA,1456,N4XJAA,74,75,45,22,23,LAX,LAS,236,7,22,0,N,0,0,0,1,0,21
964,2010,6,25,3,1219,1135,1333,1250,AA,1456,N568AA,74,75,49,43,44,LAX,LAS,236,9,16,0,N,0,0,0,0,0,43
965,2010,6,26,4,1146,1135,1305,1250,AA,1456,N4XXAA,79,75,48,15,11,LAX,LAS,236,13,18,0,N,0,2,0,4,0,9
966,2010,6,1,7,1428,1415,1446,1435,AA,1457,N433AA,138,140,122,11,13,DFW,PHX,868,4,12,0,N,0,,,,,
967,2010,6,2,1,1542,1415,1609,1435,AA,1457,N520AA,147,140,124,94,87,DFW,PHX,868,4,19,0,N,0,5,0,7,0,82
968,2010,6,9,1,1541,1415,1633,1435,AA,1457,N232AA,172,140,122,118,86,DFW,PHX,868,5,45,0,N,0,16,0,32,0,70
969,2010,6,13,5,1449,1415,1515,1435,AA,1457,N534AA,146,140,122,40,34,DFW,PHX,868,6,18,0,N,0,34,0,6,0,0
970,2010,6,15,7,1506,1415,1526,1435,AA,1457,N200AA,140,140,120,51,51,DFW,PHX,868,5,15,0,N,0,50,0,0,0,1
971,2010,6,17,2,1424,1415,1448,1435,AA,1457,N450AA,144,140,125,13,9,DFW,PHX,868,6,13,0,N,0,,,,,
972,2010,6,18,3,1500,1415,1516,1435,AA,1457,N542AA,136,140,118,41,45,DFW,PHX,868,5,13,0,N,0,8,0,0,0,33
973,2010,6,19,4,1511,1415,1538,1435,AA,1457,N4YHAA,147,140,126,63,56,DFW,PHX,868,6,15,0,N,0,0,56,7,0,0
974,2010,6,20,5,1520,1415,1546,1435,AA,1457,N522AA,146,140,123,71,65,DFW,PHX,868,4,19,0,N,0,65,0,6,0,0
975,2010,6,22,7,1610,1415,1628,1435,AA,1457,N531AA,138,140,119,113,115,DFW,PHX,868,4,15,0,N,0,113,0,0,0,0
976,2010,6,23,1,1422,1415,1439,1435,AA,1457,N580AA,137,140,122,4,7,DFW,PHX,868,3,12,0,N,0,,,,,
977,2010,6,27,5,1428,1415,1436,1435,AA,1457,N408AA,128,140,114,1,13,DFW,PHX,868,3,11,0,N,0,,,,,
978,2010,6,29,7,1449,1415,1509,1435,AA,1457,N517AA,140,140,120,34,34,DFW,PHX,868,4,16,0,N,0,34,0,0,0,0
979,2010,6,1,7,1411,1355,1725,1720,AA,1458,N278AA,134,145,102,5,16,LAX,DEN,862,6,26,0,N,0,,,,,
980,2010,6,2,1,1417,1355,1716,1720,AA,1458,N274AA,119,145,102,-4,22,LAX,DEN,862,6,11,0,N,0,,,,,
981,2010,6,4,3,1406,1355,1720,1720,AA,1458,N4YGAA,134,145,107,0,11,LAX,DEN,862,5,22,0,N,0,,,,,
982,2010,6,9,1,1409,1355,1731,1720,AA,1458,N413AA,142,145,115,11,14,LAX,DEN,862,16,11,0,N,0,,,,,
983,2010,6,15,7,1402,1355,1708,1720,AA,1458,N4WYAA,126,145,105,-12,7,LAX,DEN,862,7,14,0,N,0,,,,,
984,2010,6,22,7,1421,1355,1741,1720,AA,1458,N547AA,140,145,114,21,26,LAX,DEN,862,7,19,0,N,0,4,0,0,0,17
985,2010,6,24,2,1413,1355,1729,1720,AA,1458,N244AA,136,145,111,9,18,LAX,DEN,862,8,17,0,N,0,,,,,
986,2010,6,27,5,1402,1355,1720,1720,AA,1458,N232AA,138,145,116,0,7,LAX,DEN,862,8,14,0,N,0,,,,,
987,2010,6,28,6,1403,1355,1724,1720,AA,1458,N518AA,141,145,118,4,8,LAX,DEN,862,7,16,0,N,0,,,,,
988,2010,6,29,7,1424,1355,1739,1720,AA,1458,N499AA,135,145,113,19,29,LAX,DEN,862,5,17,0,N,0,9,0,0,0,10
989,2010,6,1,7,2235,2150,31,2355,AA,1459,N279AA,56,65,42,36,45,ORD,DTW,235,6,8,0,N,0,36,0,0,0,0
990,2010,6,3,2,2332,2150,140,2355,AA,1459,N422AA,68,65,44,105,102,ORD,DTW,235,4,20,0,N,0,0,0,3,0,102
991,2010,6,4,3,2311,2150,108,2355,AA,1459,N413AA,57,65,41,73,81,ORD,DTW,235,6,10,0,N,0,0,0,0,0,73
992,2010,6,5,4,2301,2150,106,2355,AA,1459,N420AA,65,65,43,71,71,ORD,DTW,235,11,11,0,N,0,0,0,9,0,62
993,2010,6,6,5,41,2150,242,2355,AA,1459,N576AA,61,65,38,167,171,ORD,DTW,235,8,15,0,N,0,0,0,9,0,158
994,2010,6,7,6,2312,2150,148,2355,AA,1459,N567AA,96,65,56,113,82,ORD,DTW,235,10,30,0,N,0,0,0,113,0,0
995,2010,6,8,7,2232,2150,50,2355,AA,1459,N559AA,78,65,44,55,42,ORD,DTW,235,8,26,0,N,0,0,0,55,0,0
996,2010,6,9,1,2216,2150,33,2355,AA,1459,N459AA,77,65,44,38,26,ORD,DTW,235,10,23,0,N,0,0,0,12,0,26
997,2010,6,10,2,2250,2150,52,2355,AA,1459,N544AA,62,65,45,57,60,ORD,DTW,235,5,12,0,N,0,57,0,0,0,0
998,2010,6,12,4,2311,2150,139,2355,AA,1459,N4WRAA,88,65,37,104,81,ORD,DTW,235,7,44,0,N,0,0,0,32,0,72
999,2010,6,13,5,2314,2150,113,2355,AA,1459,N418AA,59,65,42,78,84,ORD,DTW,235,7,10,0,N,0,0,7,0,0,71
1000,2010,6,15,7,2254,2150,121,2355,AA,1459,N528AA,87,65,39,86,64,ORD,DTW,235,8,40,0,N,0,32,0,22,0,32
